STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
722860,23119, 19930404,   64.4,24,   50.1,24, 1013.6,24, 9999.9, 0,   7.0,24,   5.0,24,  14.0,  17.9,   79.9*,  50.9*, 0.00D,999.9, 100000,
722860,23119, 19930405,   57.3,24,   49.9,24, 1011.0,24, 9999.9, 0,   5.5,24,   6.8,24,  11.8, 999.9,   73.9*,  50.0*, 0.01D,999.9, 110000,
722860,23119, 19930406,   53.0,23,   43.1,23, 1012.1,23, 9999.9, 0,   6.0,23,   5.6,23,  10.9, 999.9,   68.9*,  41.9*, 0.00C,999.9, 100000,
722860,23119, 19930407,   56.6,24,   38.8,24, 1014.2,24, 9999.9, 0,   7.9,24,   4.5,24,  11.8,  12.8,   77.9*,  41.0*, 0.00D,999.9, 000000,
722860,23119, 19930408,   61.2,24,   43.5,24, 1016.2,24, 9999.9, 0,   7.9,24,   5.1,24,  14.0,  17.9,   79.9*,  45.0*, 0.00D,999.9, 100000,
722860,23119, 19930409,   61.2,24,   40.7,24, 1015.3,24, 9999.9, 0,   9.6,24,   4.9,24,  12.8, 999.9,   77.9*,  45.0*, 0.00D,999.9, 000000,
722860,23119, 19930410,   59.0,23,   44.8,23, 1014.3,23, 9999.9, 0,   9.2,23,   5.5,23,  12.8, 999.9,   77.0*,  45.0*, 0.00D,999.9, 000000,
722860,23119, 19930411,   59.6,24,   44.2,24, 1012.7,24, 9999.9, 0,   8.0,24,   4.9,24,  11.8, 999.9,   77.9*,  45.0*, 0.00D,999.9, 000000,
722860,23119, 19930412,   58.8,24,   45.0,24, 1010.9,24, 9999.9, 0,   5.3,24,   5.7,24,  11.8,  14.0,   72.9*,  50.0*, 0.00D,999.9, 100000,
722860,23119, 19930413,   65.0,24,   33.3,24, 1010.0,24, 9999.9, 0,  12.0,24,   8.3,24,  15.0,  19.8,   77.9*,  54.9*, 0.00D,999.9, 000000,
722860,23119, 19930414,   61.2,24,   33.3,24, 1010.9,24, 9999.9, 0,  13.8,24,   4.7,24,  10.9,  17.9,   77.0*,  45.9*, 0.00D,999.9, 000000,
722860,23119, 19930415,   57.5,24,   47.4,24, 1013.4,24, 9999.9, 0,   5.0,24,   5.6,24,  11.8, 999.9,   72.9*,  45.9*, 0.00D,999.9, 100000,
722860,23119, 19930416,   58.5,24,   48.9,24, 1014.4,24, 9999.9, 0,   3.1,24,   4.9,24,  12.8,  17.9,   70.9*,  47.8*, 0.00D,999.9, 100000,
722860,23119, 19930417,   59.1,24,   48.3,24, 1017.9,24, 9999.9, 0,   2.2,24,   5.3,24,  10.9,  19.8,   70.9*,  48.9*, 0.00D,999.9, 100000,
722860,23119, 19930418,   59.5,24,   46.2,24, 1018.0,24, 9999.9, 0,   5.0,24,   5.8,24,  10.9, 999.9,   72.0*,  50.0*, 0.00C,999.9, 100000,
722860,23119, 19930419,   61.6,24,   39.4,24, 1013.6,24, 9999.9, 0,  14.0,24,   6.6,24,  15.0,  17.9,   84.9*,  45.0*, 0.00D,999.9, 100000,
722860,23119, 19930420,   71.6,24,   40.2,24, 1013.9,24, 9999.9, 0,  15.1,24,   3.9,24,   8.9, 999.9,   90.0*,  52.0*, 0.00D,999.9, 000000,
722860,23119, 19930421,   71.1,24,   42.5,24, 1015.5,24, 9999.9, 0,  14.2,24,   5.1,24,  11.8, 999.9,   88.9*,  52.0*, 0.00D,999.9, 000000,
722860,23119, 19930422,   68.4,24,   46.7,24, 1013.9,24, 9999.9, 0,  10.9,24,   5.3,24,  12.8,  22.0,   86.9*,  52.9*, 0.00D,999.9, 000000,
722860,23119, 19930423,   59.7,24,   47.4,24, 1012.5,24, 9999.9, 0,   7.3,24,   7.0,24,  15.9, 999.9,   73.9*,  50.0*, 0.00C,999.9, 100000,
722860,23119, 19930424,   61.2,24,   49.2,24, 1013.3,24, 9999.9, 0,   8.0,24,   6.1,24,  15.0, 999.9,   77.0*,  50.9*, 0.00D,999.9, 100000,
722860,23119, 19930425,   68.1,23,   47.1,23, 1015.1,23, 9999.9, 0,   7.4,23,   5.3,23,  15.0,  15.9,   88.9*,  50.9*, 0.00D,999.9, 000000,
722860,23119, 19930426,   72.3,24,   48.1,24, 1013.6,24, 9999.9, 0,   7.1,24,   5.4,24,  11.8, 999.9,   90.0*,  55.9*, 0.00D,999.9, 000000,
722860,23119, 19930427,   69.1,24,   49.2,24, 1011.1,24, 9999.9, 0,   7.3,24,   5.2,24,  12.8, 999.9,   86.0*,  54.0*, 0.00D,999.9, 000000,
722860,23119, 19930428,   65.1,24,   54.0,24, 1013.7,24, 9999.9, 0,   4.2,24,   5.3,24,  15.0, 999.9,   81.0*,  52.9*, 0.00D,999.9, 110000,
722860,23119, 19930429,   67.7,24,   49.4,24, 1013.8,24, 9999.9, 0,   4.1,24,   5.1,24,  11.8, 999.9,   90.0*,  52.9*, 0.00D,999.9, 100000,
722860,23119, 19930430,   71.5,24,   55.1,24, 1011.4,24, 9999.9, 0,   4.2,24,   6.2,24,  12.8,  14.0,   88.0*,  55.9*, 0.00D,999.9, 100000,
722860,23119, 19930501,   70.3,22,   50.0,22, 1010.8,22, 9999.9, 0,   3.7,22,   5.0,22,  11.8,  17.9,   90.0*,  55.9*, 0.00B,999.9, 100000,
722860,23119, 19930502,   71.1,24,   52.8,24, 1012.2,24, 9999.9, 0,   4.5,24,   6.1,24,  14.0, 999.9,   88.0*,  57.9*, 0.00D,999.9, 100000,
722860,23119, 19930503,   63.9,24,   54.0,24, 1011.3,24, 9999.9, 0,   4.2,24,   6.9,24,  11.8,  17.9,   81.0*,  55.9*, 0.00C,999.9, 110000,
722860,23119, 19930504,   62.4,24,   52.3,24, 1009.4,24, 9999.9, 0,   7.6,24,   6.9,24,  10.9, 999.9,   72.0*,  54.0*, 0.00D,999.9, 100000,
722860,23119, 19930505,   62.3,24,   49.7,24, 1011.9,24, 9999.9, 0,   7.0,24,   5.6,24,  12.8,  16.9,   79.0*,  50.9*, 0.00D,999.9, 100000,
722860,23119, 19930506,   62.4,24,   54.4,24, 1015.4,24, 9999.9, 0,   4.2,24,   5.3,24,  11.8, 999.9,   77.0*,  50.0*, 0.00D,999.9, 100000,
722860,23119, 19930507,   62.9,24,   53.6,24, 1012.8,24, 9999.9, 0,   5.0,24,   5.6,24,  10.9, 999.9,   77.0*,  52.9*, 0.00D,999.9, 100000,
722860,23119, 19930508,   66.1,24,   53.9,24, 1008.7,24, 9999.9, 0,   4.9,24,   6.2,24,  14.0, 999.9,   86.9*,  54.9*, 0.00D,999.9, 100000,
722860,23119, 19930509,   75.0,24,   45.0,24, 1010.4,24, 9999.9, 0,  17.1,24,   7.1,24,  15.0,  19.8,   93.9*,  55.9*, 0.00D,999.9, 000000,
722860,23119, 19930510,   79.8,22,   36.9,21, 1012.2,22, 9999.9, 0,  21.1,22,   5.5,22,  10.9, 999.9,   95.9*,  56.8*, 0.00D,999.9, 000000,
722860,23119, 19930511,   68.9,23,   54.9,23, 1010.3,23, 9999.9, 0,   4.8,23,   5.8,23,  14.0, 999.9,   90.9*,  55.9*, 0.00D,999.9, 110000,
722860,23119, 19930512,   64.9,24,   54.6,24, 1010.0,24, 9999.9, 0,   6.9,24,   6.5,24,  11.8,  16.9,   77.0*,  54.9*, 0.00D,999.9, 110000,
722860,23119, 19930513,   66.0,23,   45.3,23, 1013.4,23, 9999.9, 0,  10.8,23,   5.5,23,  10.9,  14.0,   86.0*,  50.9*, 0.00D,999.9, 000000,
722860,23119, 19930514,   72.4,24,   44.2,24, 1012.4,24, 9999.9, 0,   6.9,24,   5.7,24,  12.8, 999.9,   91.9*,  57.9*, 0.00D,999.9, 000000,
722860,23119, 19930515,   75.1,24,   41.5,24, 1010.5,24, 9999.9, 0,   8.2,24,   6.1,24,  11.8,  21.0,   90.0*,  63.0*, 0.01D,999.9, 010010,
722860,23119, 19930516,   74.2,23,   52.8,23, 1012.0,23, 9999.9, 0,   9.3,23,   6.6,23,  14.0,  18.8,   88.0*,  63.0*, 0.00D,999.9, 010010,
722860,23119, 19930517,   67.3,23,   54.3,23, 1014.2,23, 9999.9, 0,   6.5,23,   5.5,23,  15.0,  16.9,   82.9*,  56.8*, 0.00D,999.9, 100000,
722860,23119, 19930518,   69.5,24,   54.1,24, 1014.1,24, 9999.9, 0,   6.1,24,   6.3,24,  11.8,  18.8,   83.8*,  56.8*, 0.00D,999.9, 100000,
722860,23119, 19930519,   68.9,24,   50.7,24, 1013.9,24, 9999.9, 0,  13.6,24,   6.2,24,  15.9,  17.9,   84.9*,  52.9*, 0.00D,999.9, 000000,
722860,23119, 19930520,   67.4,24,   55.8,24, 1012.3,23, 9999.9, 0,   8.4,24,   6.3,24,  16.9,  22.0,   81.0*,  56.8*, 0.00D,999.9, 100000,
722860,23119, 19930521,   66.1,24,   53.6,24, 1011.9,23, 9999.9, 0,   7.5,24,   6.2,24,  15.0,  16.9,   77.0*,  57.9*, 0.00D,999.9, 110000,
722860,23119, 19930522,   65.4,23,   51.5,21, 1010.7,22, 9999.9, 0,   5.5,23,   5.4,23,  11.8, 999.9,   81.9*,  54.9*, 0.00C,999.9, 110000,
722860,23119, 19930523,   63.1,24,   57.3,24, 1011.3,24, 9999.9, 0,   3.9,24,   4.9,24,  11.8, 999.9,   79.0*,  55.9*, 0.00D,999.9, 110000,
722860,23119, 19930524,   65.7,24,   54.5,24, 1014.0,24, 9999.9, 0,   4.6,24,   6.8,24,   8.9,  11.8,   82.9*,  56.8*, 0.00D,999.9, 100000,
722860,23119, 19930525,   66.6,24,   54.6,24, 1014.9,24, 9999.9, 0,   5.7,24,   5.9,24,  14.0,  19.8,   79.9*,  55.9*, 0.00D,999.9, 100000,
722860,23119, 19930526,   67.8,24,   55.0,24, 1013.8,24, 9999.9, 0,  12.0,24,   7.8,24,  15.9,  19.8,   79.0*,  57.9*, 0.00D,999.9, 000000,
722860,23119, 19930527,   65.7,24,   51.1,24, 1011.7,23, 9999.9, 0,  11.8,24,   6.0,24,  15.0,  17.9,   79.9*,  55.9*, 0.00D,999.9, 100000,
722860,23119, 19930528,   65.3,24,   50.6,24, 1012.7,24, 9999.9, 0,  10.3,24,   7.1,23,  14.0,  19.8,   77.9*,  54.9*, 0.00D,999.9, 000000,
722860,23119, 19930529,   66.0,24,   48.5,24, 1016.0,24, 9999.9, 0,  18.3,24,   5.9,24,  11.8,  15.9,   83.8*,  52.9*, 0.00D,999.9, 000000,
722860,23119, 19930530,   70.9,24,   50.3,24, 1015.1,24, 9999.9, 0,  11.3,24,   5.5,24,  14.0,  15.0,   92.8*,  52.9*, 0.00D,999.9, 000000,
722860,23119, 19930531,   68.7,24,   55.7,24, 1013.0,24, 9999.9, 0,   6.7,24,   5.8,24,  15.0,  18.8,   86.9*,  56.8*, 0.00D,999.9, 100000,
722860,23119, 19930601,   68.6,22,   56.3,22, 1013.0,22, 9999.9, 0,   9.5,22,   6.3,22,  14.0,  24.9,   81.0*,  59.9*, 0.00C,999.9, 100000,
722860,23119, 19930602,   67.0,24,   50.6,24, 1012.3,23, 9999.9, 0,  13.1,24,   6.7,24,  14.0,  18.8,   81.0*,  55.9*, 0.00D,999.9, 100000,
722860,23119, 19930603,   65.2,23,   51.0,23, 1013.2,23, 9999.9, 0,   8.2,23,   6.5,23,  11.8,  15.9,   81.0*,  54.0*, 0.00D,999.9, 100000,
722860,23119, 19930604,   67.2,23,   52.4,23, 1010.5,23, 9999.9, 0,   6.5,23,   7.1,23,  14.0,  21.0,   81.9*,  56.8*, 0.00C,999.9, 100000,
722860,23119, 19930605,   61.8,24,   53.0,24, 1008.1,24, 9999.9, 0,   6.0,24,   7.4,22,  14.0,  21.0,   77.0*,  54.9*, 0.16D,999.9, 010000,
722860,23119, 19930606,   55.7,24,   46.6,24, 1013.1,24, 9999.9, 0,  10.0,24,   5.2,23,  12.8,  17.9,   68.0*,  48.9*, 0.91G,999.9, 010000,
722860,23119, 19930607,   60.1,24,   47.3,24, 1016.5,24, 9999.9, 0,  10.4,24,   5.6,24,  11.8,  14.0,   73.9*,  50.9*, 0.00G,999.9, 000000,
722860,23119, 19930608,   65.0,24,   54.1,24, 1012.7,24, 9999.9, 0,   5.4,24,   6.2,24,  11.8,  18.8,   83.8*,  52.0*, 0.00D,999.9, 100000,
722860,23119, 19930609,   72.1,24,   55.2,24, 1011.1,24, 9999.9, 0,   9.2,24,   5.0,24,  12.8,  15.9,   91.9*,  55.9*, 0.00D,999.9, 100000,
722860,23119, 19930610,   78.3,24,   52.7,24, 1010.9,24, 9999.9, 0,  13.5,24,   6.6,24,  17.9,  22.0,   95.9*,  61.0*, 0.00D,999.9, 000000,
722860,23119, 19930611,   76.8,24,   59.6,24, 1009.6,24, 9999.9, 0,  11.9,24,   5.5,24,  15.9,  19.8,   92.8*,  61.0*, 0.00D,999.9, 000000,
722860,23119, 19930612,   72.4,24,   62.9,24, 1009.7,24, 9999.9, 0,   5.0,24,   5.8,24,  14.0,  15.0,   88.9*,  59.9*, 0.00D,999.9, 100000,
722860,23119, 19930613,   75.7,24,   59.0,24, 1009.8,24, 9999.9, 0,   5.5,24,   5.8,24,  14.0, 999.9,   93.9*,  59.9*, 0.00D,999.9, 100000,
722860,23119, 19930614,   76.2,24,   61.1,24, 1011.3,24, 9999.9, 0,   4.6,24,   6.3,24,  15.0,  21.0,   93.9*,  61.9*, 0.00D,999.9, 100000,
722860,23119, 19930615,   78.2,23,   58.9,23, 1009.9,23, 9999.9, 0,   3.3,23,   5.5,23,  11.8, 999.9,   97.0*,  61.9*, 0.00D,999.9, 100000,
722860,23119, 19930616,   78.2,24,   56.3,24, 1007.0,24, 9999.9, 0,   5.8,24,   5.4,24,  14.0, 999.9,   95.0*,  63.0*, 0.00D,999.9, 100000,
722860,23119, 19930617,   73.8,24,   59.0,24, 1007.8,24, 9999.9, 0,   5.4,24,   6.5,24,  14.0, 999.9,   93.9*,  59.0*, 0.00D,999.9, 100000,
722860,23119, 19930618,   76.7,24,   58.7,24, 1010.3,24, 9999.9, 0,   8.3,24,   5.7,24,  11.8,  18.8,   99.0*,  61.9*, 0.00D,999.9, 100000,
722860,23119, 19930619,   77.7,24,   60.3,24, 1011.2,24, 9999.9, 0,   5.6,24,   7.8,24,  15.0,  17.9,   95.9*,  61.9*, 0.00C,999.9, 100000,
722860,23119, 19930620,   77.8,24,   58.7,24, 1010.0,24, 9999.9, 0,   8.0,24,   6.6,24,  15.0,  18.8,   91.9*,  65.8*, 0.00D,999.9, 000010,
722860,23119, 19930621,   74.1,24,   57.9,24, 1011.5,24, 9999.9, 0,   8.8,24,   6.4,24,  14.0,  22.0,   88.0*,  61.9*, 0.00D,999.9, 100000,
722860,23119, 19930622,   68.2,24,   57.6,24, 1011.5,24, 9999.9, 0,   5.9,24,   6.0,24,  15.0,  15.9,   84.9*,  56.8*, 0.00D,999.9, 100000,
722860,23119, 19930623,   74.9,24,   58.9,24, 1008.0,24, 9999.9, 0,   6.5,24,   6.0,24,  14.0,  16.9,   95.9*,  59.9*, 0.00D,999.9, 100000,
722860,23119, 19930624,   82.3,23,   55.9,23, 1007.4,23, 9999.9, 0,  13.2,23,   6.1,23,  15.0, 999.9,  106.0*,  63.9*, 0.00D,999.9, 100000,
722860,23119, 19930625,   82.7,24,   63.0,24, 1009.6,24, 9999.9, 0,   8.2,24,   7.0,24,  15.9, 999.9,  100.9*,  65.8*, 0.00D,999.9, 100000,
722860,23119, 19930626,   79.3,24,   64.9,24, 1009.3,24, 9999.9, 0,   3.2,24,   6.3,24,  14.0, 999.9,   97.0*,  64.9*, 0.00D,999.9, 100000,
722860,23119, 19930627,   78.5,24,   64.3,24, 1008.4,24, 9999.9, 0,   3.4,24,   6.4,24,  14.0,  17.9,   95.0*,  64.9*, 0.00D,999.9, 100000,
722860,23119, 19930628,   78.7,24,   59.6,24, 1006.8,24, 9999.9, 0,   8.3,24,   6.7,24,  15.0,  16.9,   93.9*,  63.9*, 0.00D,999.9, 000000,
722860,23119, 19930629,   78.1,24,   54.8,24, 1006.6,24, 9999.9, 0,  12.0,24,   6.0,24,  14.0, 999.9,   97.9*,  61.0*, 0.00D,999.9, 000000,
722860,23119, 19930630,   78.2,23,   53.6,23, 1006.7,23, 9999.9, 0,  10.0,23,   6.0,23,  14.0, 999.9,   97.0*,  61.0*, 0.00D,999.9, 000000,
722860,23119, 19930701,   77.7,24,   59.0,24, 1007.6,24, 9999.9, 0,   6.5,24,   6.3,24,  14.0, 999.9,   93.9*,  63.9*, 0.00C,999.9, 100000,
722860,23119, 19930702,   74.8,24,   61.8,24, 1008.1,24, 9999.9, 0,   3.9,24,   6.1,24,  14.0,  16.9,   90.9*,  61.9*, 0.00C,999.9, 100000,
722860,23119, 19930703,   72.0,24,   60.4,24, 1008.5,24, 9999.9, 0,   4.5,24,   6.8,24,  15.0, 999.9,   86.9*,  59.9*, 0.00D,999.9, 100000,
722860,23119, 19930704,   70.0,24,   59.0,24, 1007.7,24, 9999.9, 0,   7.6,24,   8.0,24,  15.0, 999.9,   83.8*,  59.9*, 0.00D,999.9, 000000,
722860,23119, 19930705,   68.9,24,   57.4,24, 1009.4,24, 9999.9, 0,   6.3,24,   6.2,24,  12.8, 999.9,   86.0*,  59.0*, 0.00D,999.9, 100000,
722860,23119, 19930706,   72.6,24,   60.0,24, 1009.8,24, 9999.9, 0,   5.9,24,   7.1,24,  14.0, 999.9,   90.9*,  59.9*, 0.00D,999.9, 100000,
722860,23119, 19930707,   75.3,24,   62.2,24, 1007.8,23, 9999.9, 0,   4.0,24,   6.4,24,  12.8,  17.9,   90.9*,  59.0*, 0.00C,999.9, 100000,
722860,23119, 19930708,   74.2,24,   62.0,24, 1007.9,23, 9999.9, 0,   3.0,24,   6.6,24,  15.0,  17.9,   91.9*,  63.0*, 0.00C,999.9, 100000,
722860,23119, 19930709,   74.0,24,   61.4,24, 1009.9,24, 9999.9, 0,   2.8,24,   6.4,24,  11.8,  14.0,   90.0*,  61.0*, 0.00C,999.9, 100000,
722860,23119, 19930710,   73.4,24,   60.2,24, 1012.7,24, 9999.9, 0,   4.0,24,   6.2,24,  14.0, 999.9,   91.9*,  61.0*, 0.00D,999.9, 100000,
722860,23119, 19930711,   76.4,24,   58.7,24, 1013.1,24, 9999.9, 0,  10.8,24,   6.3,24,  15.0,  16.9,   93.9*,  61.9*, 0.00D,999.9, 100000,
722860,23119, 19930712,   73.5,24,   59.4,24, 1012.3,23, 9999.9, 0,   7.0,24,   6.4,24,  15.0,  19.8,   90.9*,  61.9*, 0.00D,999.9, 100000,
722860,23119, 19930713,   71.2,24,   58.2,24, 1012.4,24, 9999.9, 0,   7.3,24,   5.7,24,  12.8,  17.9,   84.9*,  59.9*, 0.00D,999.9, 100000,
722860,23119, 19930714,   70.2,24,   55.9,24, 1014.2,24, 9999.9, 0,   5.2,24,   6.0,24,  12.8,  17.9,   84.9*,  59.9*, 0.00D,999.9, 100000,
722860,23119, 19930715,   69.9,24,   54.1,24, 1013.5,24, 9999.9, 0,   3.8,24,   6.4,24,  14.0,  21.0,   84.9*,  56.8*, 0.00D,999.9, 100000,
722860,23119, 19930716,   68.7,24,   58.4,24, 1012.7,24, 9999.9, 0,   4.2,24,   5.8,24,  14.0,  15.0,   82.9*,  59.0*, 0.00D,999.9, 100000,
722860,23119, 19930717,   71.4,24,   57.6,24, 1013.9,24, 9999.9, 0,   3.5,24,   5.6,24,  11.8,  17.9,   86.9*,  59.9*, 0.00D,999.9, 100000,
722860,23119, 19930718,   71.5,24,   57.5,24, 1015.1,24, 9999.9, 0,   4.8,24,   6.4,24,  15.0,  17.9,   90.0*,  55.9*, 0.00D,999.9, 100000,
722860,23119, 19930719,   70.8,24,   56.1,24, 1016.0,24, 9999.9, 0,   4.0,24,   6.7,24,  14.0,  19.0,   88.9*,  59.9*, 0.00D,999.9, 110000,
722860,23119, 19930720,   68.2,24,   55.0,24, 1014.4,24, 9999.9, 0,   3.9,24,   5.8,24,  12.8, 999.9,   84.9*,  54.9*, 0.00D,999.9, 110000,
722860,23119, 19930721,   68.3,24,   56.0,24, 1013.3,24, 9999.9, 0,   4.7,24,   6.8,24,  14.0, 999.9,   82.9*,  56.8*, 0.00D,999.9, 110000,
722860,23119, 19930722,   67.5,24,   57.9,24, 1012.9,24, 9999.9, 0,   4.5,24,   5.2,24,  10.9, 999.9,   84.9*,  56.8*, 0.00D,999.9, 110000,
722860,23119, 19930723,   68.6,24,   59.3,24, 1012.4,24, 9999.9, 0,   2.6,24,   6.4,24,  14.0, 999.9,   82.9*,  59.0*, 0.00D,999.9, 110000,
722860,23119, 19930724,   69.3,24,   58.2,24, 1012.8,24, 9999.9, 0,   4.0,24,   6.0,24,  12.8, 999.9,   82.9*,  59.9*, 0.00D,999.9, 110000,
722860,23119, 19930725,   69.4,24,   57.9,24, 1015.0,24, 9999.9, 0,   5.1,24,   6.4,24,  14.0,  16.9,   81.0*,  59.9*, 0.00D,999.9, 100000,
722860,23119, 19930726,   68.3,24,   59.5,24, 1014.9,23, 9999.9, 0,   4.0,24,   6.8,24,  12.8,  17.9,   81.0*,  61.9*, 0.00D,999.9, 110000,
722860,23119, 19930727,   67.7,24,   59.6,24, 1013.5,24, 9999.9, 0,   3.0,24,   6.1,24,  12.8,  15.0,   81.0*,  61.0*, 0.00D,999.9, 110000,
722860,23119, 19930728,   68.4,24,   59.0,24, 1012.9,24, 9999.9, 0,   2.8,24,   6.2,24,  10.9, 999.9,   82.0*,  59.9*, 0.00C,999.9, 110000,
722860,23119, 19930729,   70.3,24,   59.6,24, 1014.2,24, 9999.9, 0,   2.8,24,   6.2,24,  12.8, 999.9,   88.0*,  63.0*, 0.00D,999.9, 100000,
722860,23119, 19930730,   74.5,24,   56.7,24, 1015.5,24, 9999.9, 0,   5.6,24,   5.7,24,  11.8,  15.0,   97.0*,  57.9*, 0.00D,999.9, 100000,
722860,23119, 19930731,   79.6,24,   55.9,24, 1016.1,24, 9999.9, 0,   8.6,24,   5.9,24,  15.0, 999.9,  100.9*,  61.9*, 0.00D,999.9, 000000,
722860,23119, 19930801,   82.0,24,   53.9,24, 1013.8,24, 9999.9, 0,  18.3,24,   6.7,24,  15.0,  18.8,  102.9*,  63.9*, 0.00B,999.9, 000000,
722860,23119, 19930802,   83.1,24,   58.3,24, 1010.7,24, 9999.9, 0,  13.8,24,   6.3,24,  15.0,  21.0,   97.9*,  70.0*, 0.00D,999.9, 000000,
722860,23119, 19930803,   78.7,24,   61.8,24, 1010.3,24, 9999.9, 0,   8.2,24,   5.7,24,  15.0,  19.8,   97.9*,  68.0*, 0.00D,999.9, 000000,
722860,23119, 19930804,   79.8,24,   63.1,24, 1012.4,24, 9999.9, 0,   7.0,24,   6.8,24,  16.9,  22.0,   97.9*,  66.9*, 0.00D,999.9, 000000,
722860,23119, 19930805,   79.9,24,   61.6,24, 1013.7,24, 9999.9, 0,   6.0,24,   6.8,24,  15.0,  19.8,   97.9*,  65.8*, 0.00D,999.9, 100000,
722860,23119, 19930806,   81.3,24,   61.5,24, 1010.7,24, 9999.9, 0,   5.2,24,   7.3,24,  15.9, 999.9,   95.9*,  64.9*, 0.00D,999.9, 100000,
722860,23119, 19930807,   74.5,24,   60.6,24, 1008.7,24, 9999.9, 0,   4.5,24,   6.0,24,  14.0, 999.9,   92.8*,  61.0*, 0.00D,999.9, 100000,
722860,23119, 19930808,   72.1,24,   55.4,24, 1011.5,24, 9999.9, 0,   8.6,24,   6.1,24,  15.0, 999.9,   91.9*,  55.9*, 0.00D,999.9, 100000,
722860,23119, 19930809,   76.5,24,   56.2,24, 1014.7,24, 9999.9, 0,  12.1,24,   6.7,24,  11.8, 999.9,   91.9*,  64.9*, 0.00D,999.9, 000000,
722860,23119, 19930810,   75.7,24,   58.1,24, 1016.2,24, 9999.9, 0,   8.5,24,   6.3,24,  12.8,  15.0,   92.8*,  61.9*, 0.00D,999.9, 000000,
722860,23119, 19930811,   75.6,24,   56.7,24, 1014.4,24, 9999.9, 0,   6.8,24,   5.8,24,  12.8,  14.0,   90.9*,  63.0*, 0.00D,999.9, 000000,
722860,23119, 19930812,   72.8,24,   52.2,24, 1012.7,24, 9999.9, 0,   9.7,24,   6.3,24,  14.0,  19.8,   90.0*,  56.8*, 0.00D,999.9, 000000,
722860,23119, 19930813,   67.2,24,   53.2,24, 1012.7,24, 9999.9, 0,  11.8,24,   7.9,24,  17.9,  19.8,   82.9*,  56.8*, 0.00D,999.9, 100000,
722860,23119, 19930814,   66.7,24,   55.0,24, 1012.9,24, 9999.9, 0,   6.8,24,   5.6,24,  11.8, 999.9,   81.0*,  54.0*, 0.00D,999.9, 100000,
722860,23119, 19930815,   66.1,24,   55.1,24, 1013.5,24, 9999.9, 0,   6.8,24,   6.2,24,  14.0,  15.0,   81.0*,  54.9*, 0.00D,999.9, 100000,
722860,23119, 19930816,   68.3,24,   56.1,24, 1012.5,24, 9999.9, 0,   5.4,24,   5.5,24,  11.8,  15.9,   84.9*,  56.8*, 0.00D,999.9, 100000,
722860,23119, 19930817,   71.6,24,   56.4,24, 1012.4,24, 9999.9, 0,   4.7,24,   6.3,24,  14.0, 999.9,   90.0*,  56.8*, 0.00D,999.9, 100000,
722860,23119, 19930818,   74.1,24,   56.1,24, 1010.8,24, 9999.9, 0,   8.2,24,   6.1,24,  12.8,  16.9,   90.9*,  59.0*, 0.00D,999.9, 000000,
722860,23119, 19930819,   72.5,24,   56.4,24, 1010.3,24, 9999.9, 0,   4.7,24,   6.1,24,  14.0, 999.9,   88.9*,  56.8*, 0.00D,999.9, 100000,
722860,23119, 19930820,   73.6,24,   52.2,24, 1012.2,24, 9999.9, 0,   6.7,24,   5.2,24,  12.8, 999.9,   90.9*,  57.9*, 0.00D,999.9, 100000,
722860,23119, 19930821,   72.7,24,   46.8,24, 1012.1,24, 9999.9, 0,   9.2,24,   5.2,24,  14.0,  16.9,   91.9*,  54.9*, 0.00D,999.9, 100000,
722860,23119, 19930822,   73.2,24,   43.0,24, 1011.4,24, 9999.9, 0,  16.3,24,   5.4,24,  15.9, 999.9,   93.9*,  54.9*, 0.00D,999.9, 000000,
722860,23119, 19930823,   75.0,24,   50.6,24, 1010.7,24, 9999.9, 0,   5.8,24,   5.7,24,  14.0, 999.9,   95.0*,  57.9*, 0.00D,999.9, 100000,
722860,23119, 19930824,   75.0,24,   51.8,24, 1010.6,24, 9999.9, 0,   6.7,24,   5.6,24,  12.8, 999.9,   95.0*,  57.9*, 0.00D,999.9, 100000,
722860,23119, 19930825,   77.2,24,   48.6,24, 1009.9,24, 9999.9, 0,  14.0,24,   5.9,24,  12.8,  16.9,   95.9*,  61.9*, 0.00D,999.9, 100000,
722860,23119, 19930826,   82.2,24,   59.0,24, 1011.7,24, 9999.9, 0,  17.3,24,   6.5,24,  14.0,  22.0,   97.0*,  72.0*, 0.00D,999.9, 010000,
722860,23119, 19930827,   79.9,24,   55.4,24, 1013.0,24, 9999.9, 0,  12.0,24,   7.0,24,  15.0,  21.0,   90.9*,  68.0*, 0.00D,999.9, 000000,
722860,23119, 19930828,   76.4,24,   53.1,24, 1011.9,24, 9999.9, 0,  13.4,24,   5.9,24,  14.0,  15.0,   90.9*,  63.0*, 0.00D,999.9, 000000,
722860,23119, 19930829,   72.8,24,   57.1,24, 1010.6,24, 9999.9, 0,   7.7,24,   5.6,24,  14.0, 999.9,   86.9*,  61.0*, 0.00D,999.9, 100000,
722860,23119, 19930830,   70.5,24,   58.1,24, 1011.3,23, 9999.9, 0,   5.3,24,   6.6,24,  14.0,  15.9,   88.0*,  59.0*, 0.00D,999.9, 100000,
